num_acc,mois,jour,lum,agg,int,col,com,dep,hr,mn,catv,choc,manv,place,catu,grav,trajet,an_nais,catr,circ,nbv,prof,plan,lartpc,larrout,situ
201100063922,11,24,5,1,6,6.0,18205,47,11,36,21,1.0,21.0,8,3,1,4.0,1965,1,2.0,16,4.0,1.0,42,185,0.0
200500058849,1,29,5,2,3,7.0,584,38,17,57,5,9.0,19.0,10,2,1,3.0,1910,7,2.0,-1,3.0,1.0,513,255,4.0
201600053019,4,5,2,2,9,6.0,1034,930,19,41,19,3.0,23.0,8,3,2,0.0,1933,2,2.0,2,1.0,0.0,33,142,8.0
201400031329,11,16,5,2,3,4.0,66136,75,16,20,42,9.0,13.0,10,3,2,1.0,1924,3,2.0,1,1.0,1.0,260,490,8.0
200700025235,12,13,5,2,8,6.0,34141,85,12,8,31,0.0,20.0,0,2,3,4.0,1927,4,2.0,20,3.0,0.0,7,450,8.0
200800065504,9,11,5,2,3,7.0,38468,300,10,22,40,8.0,17.0,2,1,1,4.0,1915,4,2.0,3,1.0,2.0,32,221,3.0
201600036724,3,21,5,2,0,3.0,60024,790,22,5,15,6.0,7.0,10,1,3,1.0,2019,2,3.0,5,3.0,3.0,513,217,2.0
201100000750,8,3,3,2,2,5.0,376,73,17,15,43,6.0,14.0,10,1,3,4.0,1955,6,2.0,-1,1.0,2.0,141,254,4.0
201400029801,10,6,5,2,3,6.0,602,52,21,57,16,5.0,14.0,4,1,1,9.0,1986,1,4.0,36,2.0,2.0,147,605,4.0
201700016477,10,3,5,2,2,3.0,452,790,15,10,17,8.0,18.0,7,1,2,2.0,1938,3,1.0,20,1.0,1.0,390,254,6.0
201800012204,1,8,5,2,5,5.0,379,940,22,0,9,5.0,10.0,7,3,3,9.0,1929,7,3.0,11,1.0,1.0,40,40,8.0
201000017945,12,28,5,1,1,3.0,417,720,22,55,30,5.0,6.0,5,3,1,3.0,1994,2,2.0,4,0.0,4.0,79,15,4.0
200900059447,5,30,5,2,5,7.0,89352,95,22,15,99,0.0,15.0,9,3,1,9.0,2013,1,0.0,14,2.0,3.0,21,75,3.0
201800042403,12,22,5,1,1,6.0,868,66,23,53,37,3.0,19.0,6,1,1,0.0,1920,4,0.0,3,1.0,4.0,4,260,6.0
201500008995,6,15,5,1,5,1.0,148,2,13,43,60,7.0,13.0,7,3,2,5.0,1942,7,2.0,11,2.0,3.0,63,150,4.0
201000019964,4,1,5,1,7,6.0,13059,57,20,8,1,7.0,12.0,5,3,1,4.0,1958,7,0.0,1,1.0,3.0,63,570,0.0
200700041517,12,12,5,2,1,4.0,187,820,20,5,1,3.0,22.0,9,3,1,3.0,1991,5,2.0,30,2.0,4.0,12,128,5.0
200500087345,2,17,5,1,8,6.0,77284,100,19,25,40,6.0,20.0,1,1,1,1.0,1971,2,3.0,13,2.0,3.0,70,300,8.0
201000000180,2,9,5,2,2,1.0,76231,430,13,41,7,7.0,13.0,10,3,2,3.0,1932,3,2.0,26,0.0,0.0,85,198,6.0
200800019539,1,20,3,1,7,6.0,26347,86,15,22,99,3.0,14.0,8,1,2,3.0,1971,7,2.0,7,1.0,4.0,38,710,5.0
201400021213,3,5,5,2,3,5.0,382,630,17,34,36,7.0,14.0,5,3,3,4.0,1934,7,2.0,7,1.0,4.0,150,172,2.0
201000060124,1,17,1,2,9,1.0,92,58,14,10,2,8.0,17.0,0,3,3,4.0,1912,5,2.0,7,1.0,1.0,55,202,8.0
201300000472,8,21,3,1,7,6.0,587,52,14,15,5,4.0,14.0,0,1,1,5.0,1946,4,2.0,6,3.0,4.0,164,1,1.0
201200035976,11,5,4,1,7,3.0,298,250,14,57,10,3.0,6.0,4,1,1,5.0,1959,3,2.0,36,4.0,1.0,406,999,4.0
200800043479,10,28,5,2,4,5.0,499,640,14,57,15,3.0,26.0,2,2,3,5.0,1975,7,2.0,7,3.0,0.0,504,9,1.0
201300011901,2,10,5,1,8,1.0,31181,57,22,15,80,7.0,26.0,1,1,3,3.0,1995,7,2.0,50,0.0,1.0,72,171,1.0
200600072525,1,28,5,2,8,1.0,45169,69,16,25,0,1.0,3.0,6,2,1,1.0,1917,3,2.0,16,2.0,4.0,248,28,8.0
201400056234,2,28,5,2,7,6.0,268,230,10,50,18,3.0,11.0,8,1,2,5.0,1978,3,0.0,5,3.0,3.0,294,260,2.0
200700035430,10,3,5,2,7,3.0,85191,976,10,20,32,0.0,14.0,6,1,1,5.0,2003,7,2.0,13,0.0,4.0,22,186,1.0
201400052817,11,30,2,1,8,6.0,97213,19,21,59,36,8.0,11.0,5,3,1,4.0,1971,9,4.0,5,3.0,2.0,600,60,8.0
200700040478,9,27,1,2,1,2.0,16337,490,12,11,60,4.0,17.0,4,3,1,4.0,2001,2,4.0,13,0.0,4.0,330,168,6.0
200600004088,8,9,5,1,0,5.0,91589,100,22,30,16,3.0,17.0,10,1,3,5.0,1934,7,2.0,3,1.0,2.0,3,35,0.0
200500011393,3,4,4,1,0,2.0,69092,988,18,53,50,1.0,20.0,2,1,1,2.0,1909,5,2.0,12,2.0,2.0,160,169,5.0
201700015343,11,28,5,1,3,5.0,69081,69,19,20,40,3.0,18.0,8,3,3,2.0,1960,7,2.0,2,0.0,0.0,200,13,1.0
201300001851,1,24,3,1,0,6.0,597,68,13,25,50,5.0,2.0,1,2,3,5.0,1976,4,4.0,0,3.0,0.0,800,313,6.0
200600057637,3,23,5,2,6,2.0,608,260,10,22,99,3.0,0.0,3,3,2,2.0,1952,2,2.0,50,1.0,0.0,225,315,8.0
200700019815,4,23,5,1,2,4.0,762,420,11,17,8,2.0,22.0,3,2,1,5.0,0,3,2.0,1,3.0,3.0,279,505,8.0
201200029787,6,24,5,2,4,7.0,10066,320,18,0,60,0.0,21.0,4,2,3,1.0,1921,6,4.0,3,0.0,3.0,43,925,1.0
201500017041,12,22,5,2,0,5.0,77246,41,0,25,6,8.0,6.0,10,1,3,4.0,1912,1,2.0,40,0.0,3.0,29,38,1.0
201400031453,4,9,5,1,5,6.0,660,900,22,21,99,3.0,10.0,8,1,2,5.0,1982,6,2.0,8,2.0,0.0,101,86,0.0
200800029791,6,23,1,1,4,5.0,19005,430,15,10,15,8.0,4.0,6,1,2,4.0,1979,6,2.0,7,4.0,1.0,127,72,0.0
200900059028,10,5,5,1,6,7.0,904,890,21,53,12,6.0,24.0,4,2,3,4.0,1959,1,0.0,7,2.0,3.0,60,44,0.0
200800028477,1,15,5,1,9,1.0,49007,31,21,43,0,7.0,20.0,2,3,1,1.0,1964,1,2.0,4,4.0,1.0,76,80,4.0
200700038652,9,4,3,1,9,3.0,410,520,15,17,6,4.0,15.0,4,2,2,3.0,2003,1,3.0,3,2.0,4.0,650,720,6.0
201800017939,11,14,5,2,8,1.0,40065,7,13,17,80,4.0,1.0,7,3,1,5.0,1940,6,4.0,14,3.0,4.0,59,62,5.0
200700066619,1,9,5,1,1,6.0,82,202,16,8,60,1.0,1.0,4,2,2,0.0,1999,5,2.0,12,1.0,2.0,248,217,3.0
201200062073,8,14,5,2,3,7.0,339,11,22,20,37,5.0,9.0,10,3,1,1.0,2007,1,1.0,36,2.0,0.0,54,67,4.0
200600060016,2,19,1,1,2,1.0,79216,870,14,53,50,2.0,9.0,6,3,3,9.0,1916,4,0.0,4,3.0,2.0,9,650,2.0
201500045029,10,4,5,2,2,6.0,67365,680,15,17,99,7.0,14.0,5,3,3,1.0,2011,6,2.0,13,0.0,1.0,900,45,8.0
200900023886,2,3,3,2,1,3.0,806,940,16,43,16,9.0,21.0,4,1,1,5.0,1961,5,4.0,12,3.0,1.0,90,92,2.0
201500004451,3,2,5,2,4,5.0,755,940,18,50,14,7.0,1.0,2,2,1,0.0,2001,9,4.0,3,2.0,3.0,650,166,3.0
200700072386,4,31,5,2,1,2.0,725,140,23,33,10,4.0,2.0,1,1,3,4.0,1968,6,2.0,11,4.0,2.0,82,104,4.0
200500026944,6,24,5,1,4,1.0,64122,973,22,45,42,7.0,18.0,5,2,2,3.0,1982,7,2.0,14,4.0,3.0,192,183,5.0
200700005929,12,19,5,1,4,6.0,499,870,10,59,36,9.0,19.0,2,3,3,2.0,1932,7,3.0,12,4.0,3.0,198,860,5.0
201600026206,12,11,5,2,3,3.0,172,1000,17,35,31,3.0,10.0,0,2,2,5.0,1956,9,3.0,40,2.0,0.0,70,268,0.0
201800000493,7,22,5,1,3,1.0,652,76,12,55,39,1.0,13.0,4,3,1,2.0,2002,3,2.0,-1,3.0,2.0,70,33,5.0
201700032297,8,4,1,2,0,1.0,238,54,10,33,3,3.0,25.0,3,2,2,4.0,1946,3,2.0,13,0.0,2.0,16,206,1.0
200800058013,1,5,5,1,5,1.0,576,44,20,43,13,7.0,0.0,10,3,2,3.0,1978,3,0.0,14,0.0,4.0,450,657,5.0
200800012796,8,16,1,1,7,3.0,31,220,0,20,13,6.0,12.0,10,2,3,9.0,1926,3,1.0,12,0.0,3.0,43,675,5.0
200800053182,1,7,5,2,8,5.0,355,590,15,36,31,7.0,25.0,7,3,3,1.0,1979,2,2.0,9,4.0,2.0,102,415,6.0
200900065128,7,7,5,2,7,4.0,349,40,22,22,21,1.0,23.0,9,3,3,4.0,2003,4,2.0,40,2.0,2.0,142,89,2.0
201100049019,1,22,4,1,4,5.0,78283,550,22,0,17,2.0,3.0,4,1,3,0.0,1932,4,2.0,2,1.0,0.0,63,270,2.0
200600035766,12,18,3,2,8,7.0,664,15,11,25,36,0.0,2.0,6,1,1,4.0,1979,6,3.0,1,3.0,4.0,248,90,8.0
201400033069,1,25,5,1,1,1.0,13019,240,10,59,17,9.0,18.0,5,2,2,9.0,1997,9,2.0,36,3.0,3.0,47,380,6.0
201500057251,9,30,4,2,0,4.0,744,630,16,33,14,0.0,4.0,2,2,1,0.0,1908,5,3.0,2,4.0,4.0,310,267,6.0
201700010046,12,8,5,1,3,7.0,36139,36,13,50,13,7.0,17.0,9,3,2,2.0,1944,2,2.0,12,1.0,3.0,108,68,8.0
200700009042,6,15,2,1,4,4.0,75117,21,23,22,9,3.0,19.0,4,1,1,3.0,1967,6,0.0,0,4.0,3.0,135,895,1.0
200500002178,9,15,5,1,0,7.0,54431,43,13,10,38,5.0,17.0,0,1,1,4.0,2019,5,2.0,14,1.0,3.0,95,164,1.0
200900071341,11,14,5,1,7,3.0,355,46,15,50,21,5.0,8.0,3,2,2,0.0,1993,5,2.0,1,4.0,0.0,270,170,8.0
201200045059,9,4,5,1,1,1.0,825,38,0,53,3,7.0,15.0,0,1,2,5.0,1972,3,2.0,13,2.0,4.0,73,89,1.0
201400029211,12,27,5,2,8,5.0,106,950,12,17,35,5.0,25.0,7,1,3,2.0,2009,6,2.0,16,1.0,2.0,210,11,6.0
201400048614,12,5,1,2,5,4.0,754,400,21,50,0,6.0,22.0,2,2,1,1.0,2014,7,2.0,36,3.0,3.0,37,175,8.0
201600052987,11,28,4,2,1,2.0,5079,320,23,35,80,6.0,17.0,5,3,2,4.0,1993,6,3.0,5,2.0,4.0,82,205,6.0
200500084962,3,11,1,2,8,6.0,681,420,0,34,18,2.0,24.0,7,1,2,0.0,2011,2,2.0,30,2.0,2.0,160,224,3.0
200700078302,1,14,4,1,0,1.0,42145,46,21,55,21,8.0,12.0,10,1,1,4.0,1990,6,2.0,26,1.0,1.0,122,129,6.0
200500084541,4,16,5,2,2,7.0,471,310,16,21,13,0.0,1.0,7,3,3,4.0,1986,1,2.0,6,0.0,2.0,127,153,4.0
201000013388,8,24,5,1,6,3.0,72246,85,16,36,38,4.0,0.0,8,2,1,9.0,2008,3,2.0,26,3.0,1.0,4,252,2.0
201700052558,9,30,5,1,3,5.0,237,972,14,50,50,2.0,9.0,1,3,1,2.0,1988,4,2.0,3,2.0,1.0,260,108,4.0
201100021905,6,5,5,1,6,2.0,408,320,14,36,7,6.0,24.0,3,2,3,9.0,1919,3,3.0,2,2.0,0.0,203,271,4.0
201500022536,10,17,5,1,8,2.0,186,30,16,21,99,5.0,25.0,10,2,2,9.0,1953,7,4.0,4,2.0,2.0,12,187,8.0
201400052856,7,8,5,1,1,6.0,759,30,12,21,50,5.0,13.0,10,1,3,9.0,1969,1,2.0,6,1.0,3.0,23,177,2.0
200600020356,10,25,5,2,1,1.0,605,70,23,33,0,8.0,13.0,2,3,2,0.0,2014,3,1.0,50,4.0,2.0,100,148,8.0
201300047105,8,2,5,2,3,5.0,110,130,13,40,60,2.0,5.0,9,1,2,5.0,1969,4,2.0,2,1.0,0.0,270,590,1.0
201300008278,4,26,5,1,9,3.0,732,730,22,15,36,5.0,24.0,0,3,2,9.0,2014,5,2.0,26,2.0,0.0,50,196,2.0
201000031481,7,1,5,1,6,4.0,185,930,19,8,12,6.0,13.0,9,3,1,2.0,1908,4,1.0,16,4.0,0.0,77,115,0.0
200600001279,4,22,5,2,0,4.0,684,270,21,33,36,6.0,3.0,7,1,3,2.0,1984,3,2.0,8,0.0,3.0,113,192,0.0
200500068090,4,30,5,2,2,6.0,84007,30,12,22,80,5.0,6.0,9,2,1,9.0,1934,3,2.0,0,3.0,0.0,220,590,8.0
201200053758,6,17,5,1,4,3.0,393,260,18,20,35,0.0,16.0,7,1,3,0.0,1994,4,1.0,9,1.0,0.0,94,532,8.0
201500049154,10,10,5,1,2,1.0,614,160,16,53,7,6.0,0.0,10,2,1,0.0,2003,4,2.0,2,2.0,0.0,8,105,5.0
201200001136,5,31,5,2,4,2.0,141,43,18,5,16,7.0,1.0,5,3,3,2.0,1961,9,2.0,4,0.0,1.0,650,27,1.0
201700059534,7,12,5,1,0,3.0,269,190,18,50,21,6.0,15.0,4,1,3,0.0,1970,2,1.0,10,0.0,1.0,510,180,4.0
201300010324,11,8,5,2,2,3.0,28220,350,19,53,34,1.0,14.0,1,2,3,1.0,1918,4,2.0,-1,4.0,2.0,960,141,1.0
200800002829,11,16,5,2,9,6.0,59431,2,16,22,8,2.0,26.0,9,3,1,4.0,1926,2,2.0,7,3.0,4.0,19,910,0.0
201600019893,6,10,5,1,5,1.0,318,39,10,20,17,2.0,2.0,0,2,2,4.0,1947,1,2.0,3,1.0,0.0,38,540,3.0
201300043563,1,15,2,2,4,3.0,206,860,10,36,37,9.0,2.0,0,3,2,5.0,1976,6,2.0,3,1.0,4.0,88,15,3.0
200800058503,7,21,5,1,5,4.0,190,84,18,0,19,7.0,4.0,9,1,2,2.0,1988,6,2.0,50,3.0,2.0,79,87,6.0
201400043333,2,29,1,2,4,3.0,837,59,10,21,17,8.0,17.0,7,1,1,9.0,1927,2,1.0,13,0.0,1.0,51,39,6.0
201800012233,3,2,5,1,9,2.0,14341,940,23,11,39,2.0,24.0,2,3,3,0.0,1956,3,4.0,3,4.0,1.0,260,129,2.0
201200050534,1,22,5,2,3,4.0,140,87,16,30,99,7.0,26.0,6,2,3,3.0,1997,1,1.0,16,2.0,4.0,600,112,3.0
200500083891,7,6,5,2,9,5.0,726,54,19,43,21,6.0,18.0,5,2,2,3.0,1930,5,2.0,26,0.0,2.0,182,245,5.0
200900039069,11,3,5,1,3,2.0,67,720,23,8,36,6.0,9.0,6,1,2,3.0,1969,3,2.0,4,4.0,3.0,48,116,8.0
200900068401,4,9,3,2,8,6.0,83129,210,14,57,39,0.0,5.0,10,3,2,0.0,1969,4,1.0,3,4.0,1.0,30,480,0.0
200500074610,7,6,3,1,8,1.0,178,75,21,11,99,1.0,5.0,4,1,3,1.0,2008,3,2.0,8,1.0,4.0,85,213,3.0
201700004986,5,2,5,2,2,2.0,774,45,19,25,33,9.0,16.0,3,3,2,9.0,1979,6,2.0,40,0.0,3.0,709,136,4.0
201500057301,9,30,5,1,6,4.0,37054,45,10,17,50,2.0,15.0,7,1,1,0.0,1936,4,2.0,40,1.0,2.0,1,173,8.0
201000036805,1,13,5,1,0,6.0,75108,640,12,34,39,2.0,5.0,6,1,1,3.0,1934,6,1.0,2,1.0,3.0,66,67,1.0
201800014489,9,13,5,1,0,2.0,91457,37,22,24,60,5.0,9.0,0,3,1,3.0,2005,4,2.0,9,3.0,0.0,109,101,3.0
201800006023,8,9,5,1,2,5.0,518,530,15,57,80,1.0,20.0,2,3,2,2.0,1986,5,3.0,50,2.0,2.0,89,20,6.0
200700000434,12,4,5,1,3,6.0,33284,550,10,5,34,8.0,23.0,6,2,1,4.0,1946,4,2.0,14,1.0,1.0,203,815,5.0
201000057756,1,29,5,1,7,7.0,75118,17,12,11,40,3.0,15.0,9,3,2,5.0,0,4,2.0,50,1.0,0.0,116,28,0.0
201000007722,4,1,5,2,4,1.0,6085,600,21,33,17,0.0,14.0,10,3,1,0.0,1966,4,4.0,36,1.0,3.0,110,305,8.0
200700079020,10,28,5,2,4,3.0,69389,500,22,33,30,2.0,0.0,2,3,3,4.0,1951,5,0.0,2,3.0,3.0,79,95,2.0
200600013041,3,12,4,1,8,6.0,467,600,20,38,2,3.0,3.0,8,2,3,5.0,1934,1,2.0,40,1.0,1.0,132,90,3.0
201500044372,1,17,5,2,6,6.0,356,150,13,45,42,1.0,20.0,0,3,3,5.0,1928,3,2.0,3,0.0,4.0,64,700,4.0
200700076038,6,23,5,2,4,6.0,572,660,14,57,17,2.0,16.0,6,2,2,3.0,1945,4,1.0,20,0.0,4.0,251,112,2.0
201500019775,8,27,5,2,7,2.0,684,4,18,10,10,2.0,0.0,4,2,1,2.0,1937,4,0.0,10,0.0,1.0,21,94,1.0
201800056477,4,10,2,2,4,7.0,30,280,20,22,35,0.0,14.0,2,3,3,5.0,1990,6,2.0,40,0.0,0.0,94,57,6.0
201700056219,5,15,5,1,6,4.0,47,53,18,21,36,7.0,19.0,7,3,1,2.0,1936,7,2.0,16,1.0,2.0,223,375,4.0
200800075057,5,21,5,2,4,7.0,34242,20,20,17,39,4.0,18.0,0,1,2,3.0,1983,9,0.0,1,1.0,2.0,23,657,5.0
201000008505,6,31,1,1,5,2.0,68333,900,19,8,11,7.0,11.0,4,1,1,5.0,1965,7,4.0,30,0.0,3.0,45,13,8.0
200700011722,4,19,5,1,8,2.0,62846,78,16,36,5,4.0,4.0,4,3,3,5.0,2013,4,2.0,13,4.0,1.0,64,193,4.0
201200002541,2,23,5,1,6,7.0,30189,2,10,53,12,9.0,24.0,5,1,2,1.0,1971,9,0.0,13,2.0,4.0,10,61,1.0
201000010575,8,22,5,2,1,1.0,418,19,19,25,21,1.0,25.0,3,1,2,0.0,1965,3,0.0,6,3.0,3.0,279,78,8.0
200600044571,10,3,5,1,0,5.0,31395,950,23,53,7,9.0,2.0,10,1,3,3.0,1983,4,2.0,6,4.0,1.0,216,104,3.0
200900050081,9,18,5,1,5,5.0,59568,59,14,57,37,2.0,4.0,8,3,2,3.0,1947,7,2.0,8,3.0,1.0,107,34,6.0
201800046773,10,27,5,1,8,7.0,59183,24,11,38,5,6.0,0.0,5,3,3,9.0,1941,4,4.0,30,4.0,1.0,66,190,2.0
201000026697,11,15,5,2,9,5.0,595,290,19,11,1,8.0,10.0,2,3,2,0.0,1938,6,2.0,8,1.0,2.0,173,425,0.0
201200052835,11,30,5,2,0,6.0,6004,87,0,20,13,8.0,4.0,5,3,1,2.0,2002,2,2.0,-1,0.0,1.0,20,77,5.0
201600049571,8,10,1,2,6,7.0,49015,50,21,41,37,2.0,4.0,6,3,1,3.0,1961,3,3.0,3,3.0,4.0,900,99,8.0
200900056166,7,5,5,2,1,1.0,600,660,22,40,4,9.0,19.0,8,3,1,9.0,2002,1,1.0,50,2.0,4.0,79,46,0.0
200500078219,9,19,3,1,9,3.0,473,9,22,40,50,5.0,16.0,7,3,3,3.0,1997,5,2.0,36,0.0,4.0,44,136,1.0
200600012142,5,10,5,2,3,4.0,412,25,13,36,30,0.0,5.0,3,1,3,4.0,1966,2,2.0,0,2.0,3.0,65,275,4.0
200600038205,7,9,5,2,3,3.0,59352,42,17,30,60,2.0,7.0,0,3,2,9.0,1957,1,3.0,30,2.0,0.0,0,51,1.0
200900063511,4,2,5,2,8,2.0,20,190,23,5,38,9.0,19.0,10,2,1,9.0,1989,5,1.0,30,1.0,4.0,280,7,2.0
201700000349,2,20,3,1,8,1.0,381,380,12,8,11,5.0,23.0,10,2,3,5.0,1988,6,4.0,40,0.0,0.0,53,305,8.0
201600046801,5,4,5,1,1,7.0,163,150,20,22,13,7.0,14.0,5,1,3,1.0,1963,5,3.0,30,0.0,1.0,8,287,6.0
200900064445,5,7,5,1,4,2.0,45284,880,18,22,14,2.0,8.0,3,3,2,1.0,1966,3,2.0,20,0.0,4.0,105,195,1.0
201300010203,2,18,5,1,2,1.0,77249,51,15,24,30,9.0,18.0,2,3,3,3.0,1934,3,2.0,26,3.0,2.0,164,65,6.0
200500044473,10,17,5,2,3,1.0,657,210,19,20,2,5.0,26.0,6,1,2,9.0,1999,4,2.0,6,3.0,2.0,75,115,4.0
200800048304,9,19,2,2,9,2.0,37184,430,16,50,80,9.0,0.0,5,3,1,3.0,1919,1,2.0,0,0.0,4.0,143,570,4.0
201300007021,3,17,5,2,7,5.0,717,5,17,21,36,4.0,2.0,8,1,3,0.0,1986,1,4.0,11,1.0,1.0,107,620,8.0
201700008413,1,28,5,1,2,3.0,679,700,21,45,99,9.0,14.0,10,1,1,5.0,2012,3,4.0,40,3.0,1.0,18,33,3.0
201200041524,11,26,5,2,1,2.0,23,940,11,25,4,2.0,26.0,1,3,1,9.0,1975,2,4.0,2,2.0,3.0,72,605,6.0
200700035290,4,11,3,1,4,2.0,595,61,17,38,4,6.0,25.0,6,1,1,5.0,2012,3,2.0,26,1.0,0.0,114,675,4.0
201000026905,1,26,1,1,7,4.0,794,14,17,22,33,2.0,12.0,10,2,2,4.0,1949,3,2.0,2,0.0,2.0,39,54,8.0
200700080753,3,25,5,1,1,1.0,26226,3,14,5,14,7.0,16.0,9,1,1,2.0,1985,7,2.0,10,3.0,3.0,2,510,6.0
200900029660,4,9,5,2,9,3.0,40111,140,23,20,43,7.0,9.0,3,1,2,3.0,1947,5,2.0,20,2.0,0.0,600,227,1.0
201700047611,7,21,1,1,0,5.0,112,850,11,15,34,2.0,13.0,4,2,1,0.0,1979,7,2.0,36,3.0,1.0,709,169,0.0
201500012005,12,9,2,2,5,6.0,67482,37,10,20,32,2.0,2.0,1,2,1,5.0,1983,4,3.0,12,1.0,1.0,57,815,0.0
201800042027,5,30,5,2,8,6.0,18,290,11,10,13,9.0,25.0,9,1,2,0.0,1981,5,0.0,11,0.0,3.0,650,150,0.0
201200001648,1,6,5,1,7,1.0,364,480,0,45,30,9.0,16.0,3,3,1,0.0,1987,5,2.0,4,2.0,3.0,79,450,4.0
200800036649,11,3,5,2,2,2.0,524,36,16,17,32,6.0,4.0,0,3,3,0.0,2013,4,2.0,3,2.0,3.0,77,267,1.0
201300027760,3,14,5,1,8,4.0,58,38,13,35,1,9.0,18.0,7,3,1,5.0,2000,6,4.0,3,1.0,3.0,6,530,4.0
201300052125,2,21,5,1,2,5.0,75101,610,12,22,99,3.0,11.0,7,2,2,0.0,1915,4,2.0,10,3.0,0.0,182,248,2.0
200900002022,12,18,5,2,2,6.0,42207,540,21,45,14,4.0,21.0,3,1,3,4.0,1982,5,0.0,6,4.0,0.0,400,122,3.0
200900025646,10,2,5,2,1,1.0,508,73,13,25,17,5.0,22.0,8,2,1,5.0,1959,6,2.0,0,3.0,2.0,14,62,3.0
200800022690,7,18,5,1,8,6.0,216,76,13,36,80,1.0,16.0,0,2,3,2.0,1928,3,2.0,0,1.0,2.0,96,713,3.0
201500036550,7,2,5,1,3,2.0,97312,73,19,24,35,7.0,2.0,5,2,1,1.0,2006,3,2.0,8,2.0,4.0,109,67,8.0
201800019386,1,1,5,2,4,4.0,148,800,18,35,15,5.0,22.0,3,2,1,4.0,1989,6,2.0,36,3.0,1.0,75,228,2.0
201600015298,11,20,5,1,1,1.0,97303,550,21,8,17,8.0,11.0,2,2,1,0.0,1970,9,1.0,6,0.0,3.0,510,620,1.0
201500005973,12,13,5,1,1,5.0,7328,61,13,55,21,5.0,2.0,2,3,1,4.0,1961,5,1.0,3,3.0,2.0,165,218,2.0
201000012984,8,9,5,1,8,6.0,546,76,19,0,33,7.0,11.0,0,1,2,4.0,1914,1,0.0,5,2.0,2.0,132,46,1.0
201100012580,10,6,2,2,0,2.0,19,230,16,43,35,2.0,11.0,9,3,3,3.0,1961,9,2.0,6,2.0,2.0,160,42,6.0
201700018810,11,28,5,2,5,6.0,666,1000,21,33,9,0.0,8.0,7,2,3,1.0,1951,5,2.0,6,1.0,0.0,275,66,8.0
201000034117,7,19,5,2,6,5.0,796,86,21,10,33,8.0,22.0,10,3,2,1.0,0,4,3.0,13,0.0,2.0,406,202,1.0
200900037419,3,4,1,2,6,3.0,369,60,14,15,2,8.0,26.0,0,2,1,1.0,1926,9,2.0,40,0.0,0.0,86,530,2.0
200700050511,1,25,2,2,4,2.0,91377,700,21,21,13,2.0,3.0,10,2,2,9.0,1988,6,2.0,0,0.0,4.0,260,224,5.0
200700045840,8,8,5,1,3,6.0,27412,310,11,38,32,5.0,9.0,7,1,2,0.0,1910,9,1.0,36,4.0,1.0,25,120,0.0
201100062392,10,11,2,2,0,7.0,864,380,10,53,35,8.0,19.0,7,3,3,4.0,1961,2,3.0,9,3.0,2.0,3,149,5.0
201800045789,7,31,5,1,3,7.0,75112,450,22,59,32,1.0,2.0,9,3,1,0.0,1930,1,2.0,2,1.0,3.0,38,175,8.0
200900011762,2,11,5,2,9,5.0,315,14,18,11,99,6.0,14.0,3,3,3,0.0,2012,7,2.0,26,1.0,1.0,153,104,6.0
200800028011,9,11,5,2,2,1.0,416,790,22,17,10,8.0,17.0,9,1,3,2.0,1937,7,4.0,13,0.0,2.0,33,430,6.0
201300033209,5,27,5,1,5,1.0,441,78,18,45,14,1.0,10.0,9,1,3,1.0,0,4,1.0,14,0.0,4.0,119,144,3.0
200700058155,1,5,3,2,2,3.0,19005,87,13,35,43,1.0,14.0,4,3,2,4.0,1948,3,2.0,14,3.0,1.0,215,204,6.0
201500053242,2,19,5,1,7,4.0,256,740,18,5,9,6.0,21.0,1,2,1,2.0,1956,4,1.0,10,4.0,2.0,182,152,5.0
200800060238,3,13,5,1,9,3.0,47310,910,16,34,38,1.0,17.0,0,2,3,2.0,1998,7,2.0,2,2.0,1.0,76,630,0.0
200500068501,7,1,3,1,3,4.0,538,350,14,22,10,5.0,0.0,2,3,1,5.0,1942,6,2.0,13,4.0,2.0,364,6,2.0
200600036751,11,14,5,2,9,4.0,453,14,18,5,15,4.0,19.0,2,2,1,0.0,1977,4,2.0,40,0.0,0.0,66,680,3.0
200600055114,4,12,5,1,1,1.0,602,11,19,5,32,4.0,26.0,8,2,2,4.0,1972,2,2.0,40,3.0,2.0,75,24,6.0
201800030628,4,8,5,1,7,6.0,78423,16,15,8,2,9.0,19.0,7,2,1,1.0,2017,9,4.0,12,3.0,0.0,99,118,2.0
201100038575,10,12,5,1,5,2.0,34141,7,12,8,8,0.0,25.0,7,2,1,4.0,1929,4,4.0,36,3.0,1.0,108,41,1.0
201300040874,1,2,2,1,7,6.0,456,59,11,50,30,8.0,6.0,10,2,2,3.0,1923,2,2.0,20,2.0,4.0,100,121,6.0
201000039969,8,13,2,2,9,4.0,92025,58,14,15,42,4.0,20.0,6,1,1,1.0,1972,2,3.0,9,4.0,4.0,510,104,3.0
201400054524,3,19,5,2,8,3.0,220,20,20,36,9,6.0,20.0,6,1,1,0.0,1918,9,2.0,0,2.0,3.0,198,94,3.0
201000027674,10,20,5,2,3,3.0,219,440,12,5,39,2.0,14.0,4,2,1,3.0,1979,6,2.0,13,1.0,0.0,146,79,8.0
200700053075,1,25,5,1,6,2.0,406,55,19,11,12,3.0,19.0,10,1,3,4.0,1930,5,0.0,1,1.0,1.0,35,570,5.0
