num_acc,mois,jour,lum,agg,int,atm,col,com,dep,hr,mn,catv,choc,manv,num_veh,place,catu,grav,sexe,trajet,an_nais,annee,catr,circ,nbv,prof,plan,lartpc,larrout,surf,situ
200500074454,11,26,3,1,1,4.0,1.0,65,620,0,0,7,1.0,13.0,A01,4,2,1,2,0.0,1966,2005,2,2.0,3,1.0,1.0,0,140,5.0,1.0
201900052495,3,28,5,2,1,1.0,6.0,93031,93,0,0,30,1.0,1.0,Z01,10,3,1,1,5.0,1996,2019,4,2.0,2,2.0,1.0,0,0,1.0,1.0
200800021648,4,1,1,2,1,1.0,3.0,116,750,0,0,34,7.0,1.0,B01,1,1,1,1,5.0,1971,2008,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200800021672,4,2,1,2,1,1.0,4.0,113,750,0,0,32,5.0,1.0,B01,2,2,1,2,0.0,1985,2008,4,2.0,4,1.0,1.0,0,145,1.0,1.0
201500028810,2,20,1,2,1,1.0,6.0,395,540,0,0,2,1.0,1.0,A01,1,1,1,1,0.0,1993,2015,4,1.0,2,1.0,1.0,0,0,1.0,1.0
201800023814,2,21,5,2,1,1.0,6.0,191,740,0,0,10,7.0,1.0,A01,1,1,1,1,5.0,1976,2018,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200500010988,2,10,1,2,1,2.0,6.0,153,190,0,0,7,2.0,14.0,A01,1,1,1,2,3.0,1958,2005,3,2.0,0,1.0,3.0,0,52,2.0,4.0
201700012485,2,25,1,2,3,1.0,6.0,284,270,0,0,7,3.0,15.0,B01,1,1,1,2,5.0,1963,2017,4,0.0,0,0.0,0.0,0,0,0.0,0.0
201300036221,11,20,5,2,1,1.0,3.0,121,820,0,0,7,2.0,15.0,A01,1,1,1,1,9.0,1943,2013,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201000065267,5,26,1,2,1,2.0,6.0,118,750,0,0,32,1.0,1.0,A01,1,1,1,1,1.0,1985,2010,4,0.0,2,1.0,1.0,30,60,2.0,1.0
201000066561,11,19,1,2,1,8.0,1.0,114,750,0,0,33,1.0,1.0,A01,1,1,1,1,1.0,1982,2010,4,2.0,5,4.0,1.0,0,138,1.0,1.0
200500012132,3,16,1,2,1,1.0,6.0,570,800,0,0,7,3.0,1.0,A01,1,1,1,1,4.0,1962,2005,3,2.0,0,0.0,2.0,0,84,1.0,1.0
201300036289,8,16,1,1,1,1.0,1.0,61,830,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1995,2013,3,2.0,2,2.0,3.0,0,0,1.0,1.0
201600053422,4,25,1,2,1,1.0,4.0,112,750,0,0,7,4.0,2.0,C01,1,1,1,1,1.0,1993,2016,4,1.0,4,1.0,1.0,0,140,1.0,1.0
200700037353,6,10,2,2,2,1.0,2.0,23,920,0,0,7,4.0,23.0,B01,1,1,1,1,5.0,1978,2007,3,2.0,2,1.0,1.0,0,80,1.0,1.0
201500053874,10,31,5,2,2,1.0,3.0,115,750,0,0,7,2.0,15.0,A01,1,1,1,2,5.0,1978,2015,4,2.0,2,0.0,0.0,0,0,0.0,1.0
201900052546,7,11,5,2,3,1.0,3.0,31149,31,0,0,2,1.0,1.0,A01,1,1,1,1,5.0,2002,2019,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201900055435,10,25,3,2,1,1.0,2.0,71040,71,0,0,7,1.0,1.0,A01,1,1,1,2,5.0,1995,2019,2,2.0,2,1.0,1.0,0,0,1.0,1.0
200900011314,4,5,1,2,2,1.0,3.0,387,100,0,0,7,2.0,2.0,B01,1,1,1,1,0.0,1988,2009,4,2.0,1,1.0,1.0,0,0,1.0,1.0
201200030549,1,7,2,2,1,3.0,2.0,395,540,0,0,7,3.0,2.0,A01,2,2,1,2,0.0,1984,2012,4,1.0,4,1.0,1.0,0,0,2.0,1.0
201500054978,7,24,1,2,2,1.0,3.0,118,750,0,0,7,3.0,15.0,A01,1,1,1,1,5.0,1995,2015,4,2.0,2,1.0,1.0,0,40,1.0,1.0
200700062618,10,2,1,2,2,1.0,3.0,300,170,0,0,7,1.0,15.0,A01,1,1,1,2,5.0,1949,2007,4,2.0,3,1.0,1.0,0,80,1.0,1.0
201200012399,1,26,2,1,1,1.0,5.0,156,370,0,0,10,1.0,1.0,C03,1,1,1,2,1.0,1957,2012,3,2.0,2,1.0,1.0,0,63,1.0,1.0
201000059444,10,7,1,1,1,1.0,4.0,266,690,0,0,7,4.0,2.0,C01,1,1,1,2,5.0,1986,2010,3,1.0,3,1.0,1.0,15,30,1.0,1.0
201700029858,6,6,1,1,3,8.0,3.0,502,500,0,0,7,5.0,15.0,A01,1,1,1,1,5.0,1981,2017,3,0.0,2,2.0,1.0,0,50,1.0,1.0
201100064122,7,11,1,2,1,1.0,6.0,111,750,0,0,10,7.0,1.0,A01,1,1,1,1,4.0,1991,2011,4,1.0,1,2.0,1.0,0,35,1.0,1.0
201800010591,12,18,1,2,6,8.0,3.0,327,140,0,0,31,0.0,0.0,B01,1,1,1,1,0.0,1997,2018,4,0.0,0,0.0,0.0,0,0,0.0,0.0
200700039294,2,12,5,2,3,1.0,6.0,646,780,0,0,7,0.0,1.0,A01,1,1,1,1,1.0,1953,2007,4,1.0,1,1.0,1.0,0,20,1.0,0.0
201800050348,12,19,1,2,3,1.0,6.0,101,750,13,0,31,1.0,5.0,Z01,0,3,1,1,4.0,1979,2018,4,1.0,1,1.0,1.0,0,0,1.0,1.0
200500069540,10,19,1,2,2,1.0,3.0,34,940,0,0,7,5.0,15.0,B01,1,1,1,2,0.0,1973,2005,4,3.0,4,2.0,1.0,0,0,1.0,1.0
200600075247,12,14,1,2,1,1.0,2.0,88,60,0,0,7,1.0,1.0,A01,1,1,1,1,9.0,1948,2006,4,2.0,2,1.0,1.0,0,500,1.0,1.0
201700015892,3,10,1,1,1,1.0,6.0,359,20,0,0,7,8.0,21.0,A01,1,1,1,2,0.0,1997,2017,3,3.0,4,1.0,1.0,0,60,1.0,3.0
201100029070,8,11,1,2,1,1.0,2.0,301,340,0,0,7,1.0,1.0,A01,1,1,1,1,9.0,1988,2011,3,2.0,2,1.0,1.0,0,75,1.0,1.0
201600040666,2,12,1,2,2,2.0,3.0,46,930,0,0,7,2.0,1.0,B01,1,1,1,1,4.0,1976,2016,3,2.0,2,1.0,1.0,0,0,2.0,1.0
201200031558,4,2,1,2,1,1.0,1.0,306,570,0,0,7,1.0,1.0,B01,1,1,1,2,5.0,1956,2012,3,2.0,2,1.0,1.0,0,72,1.0,1.0
201900054020,3,29,1,2,6,1.0,3.0,68155,68,0,0,33,7.0,16.0,A01,1,1,1,1,3.0,1963,2019,3,2.0,4,1.0,1.0,0,0,1.0,1.0
201500008245,7,13,1,1,4,1.0,3.0,154,340,0,0,38,2.0,0.0,A01,8,2,3,2,0.0,1951,2015,3,0.0,3,0.0,1.0,0,105,1.0,1.0
200700076709,12,6,1,2,1,1.0,3.0,4,130,0,0,1,0.0,1.0,A01,1,1,3,1,5.0,1993,2007,4,0.0,1,1.0,2.0,0,56,1.0,1.0
201000017520,10,28,3,1,1,1.0,5.0,329,510,0,0,7,1.0,21.0,C03,1,1,3,2,1.0,1970,2010,3,2.0,0,2.0,1.0,0,73,2.0,1.0
201400058269,11,12,1,2,1,1.0,2.0,6,971,0,0,30,1.0,2.0,B02,1,1,3,1,5.0,1994,2014,2,2.0,2,1.0,1.0,0,65,1.0,1.0
200900033024,9,25,1,1,1,1.0,1.0,73,710,0,0,7,1.0,13.0,A01,1,1,3,2,1.0,1975,2009,3,2.0,0,1.0,1.0,0,67,1.0,1.0
200700077975,12,22,5,2,1,1.0,6.0,109,440,0,0,7,0.0,20.0,A01,0,3,3,2,0.0,1977,2007,6,0.0,0,1.0,0.0,0,0,1.0,0.0
201500003758,8,14,1,2,1,2.0,5.0,208,120,0,0,7,1.0,1.0,B02,2,2,3,2,3.0,1954,2015,3,2.0,2,1.0,1.0,0,74,2.0,1.0
200600008344,2,4,1,2,1,1.0,3.0,172,340,0,0,4,1.0,1.0,A01,1,1,3,1,0.0,1991,2006,4,3.0,0,1.0,1.0,0,0,1.0,4.0
201500018516,12,4,1,1,2,1.0,3.0,218,800,0,0,7,8.0,1.0,A01,1,1,3,2,3.0,1930,2015,3,2.0,2,1.0,1.0,0,77,1.0,1.0
200800076737,9,15,1,2,1,1.0,6.0,411,974,0,0,7,1.0,1.0,A01,0,3,3,1,0.0,1962,2008,4,1.0,1,1.0,1.0,0,30,1.0,1.0
201200012506,8,13,1,2,1,1.0,6.0,105,80,0,0,1,1.0,1.0,A01,0,3,3,2,5.0,1954,2012,4,0.0,1,1.0,1.0,0,0,1.0,4.0
201100000615,12,26,1,1,1,8.0,1.0,116,800,0,0,7,3.0,1.0,B02,1,1,3,2,1.0,1962,2011,3,2.0,0,1.0,1.0,0,78,1.0,1.0
201000009734,6,22,3,1,1,1.0,7.0,400,880,0,0,7,8.0,19.0,A01,1,1,3,2,5.0,1960,2010,3,2.0,2,1.0,2.0,0,75,1.0,3.0
200800042715,1,5,5,2,1,1.0,1.0,2,920,0,0,7,1.0,1.0,A01,1,1,3,1,0.0,1952,2008,2,2.0,4,1.0,1.0,0,120,2.0,1.0
201100009186,2,8,3,1,1,1.0,5.0,581,540,0,0,7,3.0,1.0,B02,1,1,3,2,5.0,1966,2011,3,2.0,2,1.0,3.0,74,0,2.0,1.0
200700028200,5,10,1,2,2,1.0,3.0,281,330,0,0,7,1.0,15.0,A01,2,2,3,2,0.0,1936,2007,4,2.0,2,1.0,1.0,0,139,1.0,1.0
201800017816,3,22,1,2,1,1.0,6.0,114,330,0,0,7,7.0,1.0,A01,2,2,3,1,5.0,1996,2018,4,2.0,2,1.0,1.0,0,0,1.0,3.0
201600007717,2,25,1,1,2,1.0,3.0,68,390,0,0,7,8.0,19.0,A01,3,2,3,2,0.0,2003,2016,3,2.0,2,0.0,1.0,0,72,1.0,1.0
200800075546,5,31,3,1,1,1.0,6.0,410,974,0,0,31,1.0,1.0,A01,0,3,3,1,0.0,1952,2008,3,2.0,0,2.0,1.0,0,0,2.0,1.0
200800012309,3,28,5,2,1,1.0,6.0,63,330,0,0,30,2.0,1.0,A01,1,1,3,1,0.0,1985,2008,4,1.0,1,1.0,1.0,0,75,1.0,1.0
201400018080,11,4,1,1,1,3.0,5.0,261,380,0,0,7,1.0,1.0,C03,2,2,3,1,0.0,1948,2014,3,2.0,2,1.0,1.0,0,0,2.0,1.0
200700003853,1,13,1,2,1,1.0,6.0,224,680,0,0,7,2.0,1.0,A01,0,3,3,1,3.0,2001,2007,6,0.0,0,1.0,1.0,0,60,1.0,0.0
201300042419,9,20,1,2,1,1.0,3.0,66,930,0,0,30,2.0,1.0,B01,1,1,3,1,1.0,1985,2013,4,2.0,4,1.0,1.0,0,80,1.0,1.0
201000014640,12,18,1,1,1,8.0,1.0,150,180,0,0,7,1.0,13.0,A01,3,2,3,2,0.0,2003,2010,3,2.0,2,4.0,2.0,0,70,2.0,1.0
201500021399,6,24,1,1,1,1.0,7.0,68,290,0,0,33,7.0,1.0,A01,1,1,3,1,5.0,1957,2015,2,3.0,2,2.0,1.0,100,70,1.0,1.0
201200029260,3,3,5,1,4,1.0,6.0,285,450,0,0,7,8.0,14.0,A01,2,2,3,2,0.0,1990,2012,4,1.0,1,2.0,3.0,0,45,1.0,1.0
200900008186,4,30,5,2,2,1.0,3.0,85,280,0,0,30,8.0,1.0,B01,2,2,3,1,0.0,1991,2009,3,2.0,2,1.0,1.0,0,70,1.0,1.0
201700041653,2,22,1,2,1,1.0,2.0,8,930,0,0,3,4.0,0.0,B01,1,1,3,2,0.0,1965,2017,3,3.0,2,1.0,1.0,0,0,1.0,1.0
200800050560,9,13,3,1,1,3.0,1.0,198,390,0,0,33,1.0,1.0,B01,1,1,3,1,5.0,1965,2008,3,2.0,2,1.0,1.0,0,0,2.0,1.0
201000029933,10,22,1,2,1,1.0,2.0,3,340,0,0,33,1.0,2.0,A01,1,1,3,1,1.0,1983,2010,4,1.0,2,1.0,1.0,0,70,1.0,1.0
200500055038,9,3,1,1,3,1.0,3.0,289,730,0,0,7,1.0,1.0,A01,2,2,3,2,0.0,1988,2005,3,2.0,2,1.0,0.0,0,0,1.0,1.0
200900055002,9,23,1,1,1,1.0,5.0,178,340,0,0,30,8.0,19.0,A01,2,2,3,1,0.0,1995,2009,3,2.0,2,1.0,1.0,0,63,1.0,1.0
201400003403,2,24,1,1,1,1.0,1.0,28,870,0,0,7,3.0,1.0,B02,1,1,3,2,5.0,1926,2014,3,2.0,2,2.0,0.0,57,0,1.0,1.0
201100051136,10,28,5,2,1,1.0,2.0,65,940,0,0,7,4.0,23.0,B01,4,2,3,1,0.0,1986,2011,3,1.0,2,1.0,1.0,0,0,1.0,1.0
201600005135,8,11,1,2,2,1.0,3.0,298,380,0,0,7,2.0,9.0,A01,1,1,3,2,9.0,1973,2016,2,1.0,2,1.0,1.0,0,0,1.0,1.0
201800006028,10,11,3,1,1,2.0,3.0,168,770,0,0,14,8.0,13.0,A01,1,1,3,1,4.0,1979,2018,1,3.0,4,1.0,1.0,0,0,2.0,1.0
200700012157,3,30,3,2,1,2.0,6.0,35,490,0,0,7,3.0,1.0,A01,1,1,3,1,9.0,1979,2007,3,2.0,2,4.0,3.0,0,87,2.0,1.0
200900030007,4,10,3,1,1,1.0,6.0,206,180,0,0,7,3.0,1.0,A01,1,1,3,1,5.0,1979,2009,3,2.0,2,1.0,2.0,0,86,1.0,0.0
200900010603,3,30,3,1,1,1.0,7.0,177,870,0,0,7,2.0,1.0,A01,1,2,3,1,0.0,1968,2009,3,2.0,0,2.0,2.0,0,64,1.0,1.0
200600033400,6,7,1,2,6,7.0,3.0,483,310,0,0,2,7.0,1.0,B01,1,1,3,1,3.0,1989,2006,3,2.0,0,1.0,1.0,0,0,1.0,0.0
201300040794,9,10,1,2,1,1.0,6.0,1,930,0,0,37,3.0,2.0,A01,0,3,3,2,5.0,1985,2013,4,2.0,3,1.0,1.0,0,150,1.0,1.0
201600007700,1,25,3,2,1,1.0,1.0,399,390,0,0,2,8.0,1.0,B02,1,1,3,1,1.0,1999,2016,3,2.0,2,1.0,2.0,70,0,1.0,1.0
200600047424,8,23,5,2,1,1.0,7.0,55,130,0,0,7,1.0,1.0,A01,3,2,3,2,0.0,1983,2006,4,2.0,6,1.0,1.0,0,160,1.0,1.0
201900054439,4,30,1,1,3,1.0,3.0,40267,40,0,0,33,1.0,1.0,B01,1,1,3,1,3.0,1968,2019,3,2.0,3,1.0,1.0,0,0,1.0,1.0
200600023226,3,22,2,2,1,1.0,6.0,109,440,0,0,1,0.0,2.0,A01,0,3,3,2,0.0,1976,2006,4,4.0,0,1.0,1.0,0,0,1.0,1.0
201300006854,1,23,3,1,1,1.0,3.0,258,580,0,0,7,1.0,1.0,B02,1,1,3,1,9.0,1979,2013,3,2.0,2,3.0,1.0,0,71,1.0,1.0
201600009732,8,1,1,1,2,1.0,3.0,192,770,0,0,7,2.0,19.0,A01,1,1,3,1,9.0,1955,2016,2,2.0,2,1.0,1.0,0,181,1.0,1.0
200700020461,4,19,1,2,1,1.0,3.0,30,60,0,0,33,1.0,1.0,B01,1,1,3,1,1.0,1967,2007,4,2.0,4,1.0,1.0,0,141,1.0,1.0
200700040144,7,30,2,2,1,1.0,3.0,285,690,0,0,7,1.0,1.0,A01,2,2,3,2,0.0,1985,2007,4,0.0,2,1.0,1.0,10,70,1.0,1.0
201600049028,2,10,1,2,1,1.0,6.0,383,690,0,0,7,1.0,0.0,A01,1,1,3,1,2.0,1967,2016,4,1.0,1,1.0,1.0,0,0,1.0,1.0
201800002280,10,18,1,2,1,1.0,3.0,203,380,0,0,33,1.0,1.0,B01,1,1,3,1,0.0,1964,2018,2,2.0,2,1.0,1.0,0,0,1.0,1.0
200500076417,11,6,5,2,1,1.0,6.0,51,920,0,0,2,1.0,1.0,A01,1,1,3,1,5.0,1985,2005,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201100049019,8,23,2,2,1,1.0,6.0,50,930,0,0,7,1.0,1.0,A01,0,3,3,2,5.0,1961,2011,2,3.0,2,1.0,1.0,15,50,1.0,1.0
201400005817,10,30,3,1,1,1.0,6.0,140,30,0,0,10,9.0,1.0,A01,1,1,3,1,5.0,1942,2014,4,2.0,2,1.0,1.0,0,0,1.0,3.0
200700069762,11,6,1,2,1,1.0,7.0,574,590,0,0,10,2.0,1.0,A01,0,3,3,1,5.0,1927,2007,4,2.0,2,1.0,1.0,0,67,1.0,1.0
200600045931,8,27,1,1,1,1.0,6.0,178,430,0,0,7,2.0,1.0,A01,2,2,3,2,0.0,1981,2006,3,0.0,2,2.0,1.0,0,66,9.0,1.0
201500008991,5,25,1,2,1,1.0,6.0,90,780,0,0,10,1.0,0.0,A01,0,3,3,1,9.0,1981,2015,4,2.0,0,2.0,0.0,0,50,1.0,1.0
201500002850,10,1,1,1,1,1.0,6.0,157,470,0,0,7,2.0,1.0,A01,1,1,3,1,1.0,1962,2015,4,2.0,1,2.0,1.0,0,0,1.0,3.0
201400058797,2,7,1,2,1,1.0,3.0,1,971,0,0,2,7.0,0.0,B01,5,2,3,1,0.0,1989,2014,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201800023511,3,18,3,1,1,1.0,1.0,150,710,0,0,10,1.0,1.0,A01,7,2,3,1,5.0,2001,2018,1,3.0,5,1.0,1.0,0,0,1.0,2.0
201300012393,10,12,3,1,1,1.0,6.0,86,690,0,0,7,1.0,1.0,A01,1,1,3,1,5.0,1966,2013,1,1.0,3,1.0,1.0,40,110,1.0,1.0
200500048066,8,25,1,1,1,1.0,7.0,356,350,0,0,7,3.0,13.0,A01,1,1,3,1,9.0,1986,2005,3,2.0,2,1.0,1.0,0,52,1.0,3.0
201000001153,8,27,1,1,1,1.0,7.0,446,760,0,0,7,0.0,13.0,A01,1,1,3,2,1.0,1966,2010,3,2.0,2,2.0,1.0,0,41,2.0,3.0
200900017020,1,18,5,2,2,8.0,3.0,4,130,0,0,2,1.0,1.0,B01,5,2,3,1,5.0,1991,2009,4,2.0,2,1.0,1.0,0,64,1.0,1.0
201700018111,2,17,5,2,1,1.0,1.0,296,490,0,0,2,1.0,18.0,A01,2,2,3,1,5.0,2001,2017,3,2.0,2,1.0,1.0,7,110,1.0,1.0
200700007742,2,15,1,2,1,1.0,2.0,88,60,0,0,1,1.0,1.0,A01,1,1,3,1,5.0,1944,2007,3,2.0,1,1.0,1.0,0,0,1.0,4.0
201100013533,11,29,1,1,1,1.0,6.0,44,910,0,0,7,1.0,1.0,A01,0,3,3,2,9.0,1957,2011,2,3.0,2,1.0,1.0,30,70,1.0,1.0
200500037155,6,3,1,1,1,2.0,3.0,53,930,0,0,7,6.0,1.0,B01,2,2,3,2,0.0,1970,2005,1,3.0,3,4.0,1.0,10,35,2.0,1.0
200800036979,7,17,1,1,1,3.0,1.0,58,740,0,0,7,3.0,1.0,B02,5,2,3,1,0.0,1972,2008,3,2.0,2,1.0,3.0,66,0,2.0,1.0
201100011809,5,22,1,2,2,1.0,6.0,79,60,0,0,7,2.0,14.0,A01,0,3,3,1,5.0,1986,2011,4,2.0,2,0.0,2.0,0,76,0.0,4.0
201000055886,9,20,3,1,1,1.0,7.0,64,930,0,0,7,0.0,0.0,A01,1,1,3,1,0.0,1987,2010,1,1.0,2,1.0,1.0,0,105,1.0,1.0
201400036737,6,12,1,2,1,1.0,1.0,129,830,0,0,34,1.0,13.0,A01,1,1,3,1,0.0,1975,2014,4,2.0,2,2.0,1.0,0,70,1.0,1.0
200500003652,1,1,5,2,2,2.0,3.0,323,470,0,0,7,7.0,19.0,A01,4,2,3,2,0.0,1996,2005,4,0.0,2,1.0,1.0,0,69,1.0,1.0
201300006245,9,2,1,1,1,1.0,3.0,122,670,0,0,33,6.0,15.0,B02,1,1,3,1,5.0,1953,2013,3,2.0,2,1.0,3.0,0,0,1.0,1.0
201200013205,1,6,1,2,9,1.0,6.0,387,100,0,0,7,3.0,15.0,A01,0,3,3,1,5.0,1935,2012,4,2.0,2,1.0,1.0,0,60,1.0,4.0
201000015734,8,25,1,2,1,1.0,1.0,29,60,0,0,7,1.0,13.0,A01,2,2,3,2,5.0,1935,2010,3,2.0,4,1.0,1.0,0,130,1.0,1.0
201400004562,8,24,3,1,1,1.0,7.0,224,10,0,0,3,0.0,1.0,A01,1,1,3,1,5.0,1989,2014,3,2.0,0,1.0,3.0,0,0,1.0,3.0
200600062017,10,12,1,2,1,1.0,3.0,1,470,0,0,33,0.0,1.0,B01,1,1,3,1,5.0,1964,2006,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201600040444,4,27,5,2,1,2.0,6.0,31,930,0,0,15,7.0,1.0,A01,0,3,3,2,0.0,1988,2016,3,3.0,2,1.0,1.0,0,0,2.0,1.0
201600012072,4,6,1,1,1,1.0,2.0,39,260,0,0,33,1.0,1.0,A01,1,1,3,1,5.0,1955,2016,3,2.0,2,1.0,1.0,0,80,1.0,1.0
201000045653,1,28,2,1,1,1.0,3.0,7,840,0,0,33,1.0,1.0,B01,1,1,3,1,1.0,1985,2010,4,2.0,4,1.0,1.0,0,0,1.0,1.0
201600004082,12,22,1,1,1,2.0,3.0,127,460,0,0,7,7.0,13.0,A01,3,2,3,2,0.0,2002,2016,3,2.0,0,1.0,1.0,0,62,2.0,1.0
200700041568,7,2,1,1,1,1.0,3.0,47,300,0,0,10,1.0,1.0,B02,2,2,3,2,0.0,1960,2007,3,2.0,2,1.0,1.0,50,110,1.0,1.0
200600042478,7,8,5,2,1,1.0,7.0,22,270,0,0,7,7.0,0.0,A01,2,2,3,1,0.0,1982,2006,4,2.0,2,0.0,1.0,0,56,1.0,4.0
201700014047,7,18,1,1,1,1.0,7.0,303,450,0,0,33,0.0,21.0,A01,1,1,3,1,0.0,1959,2017,4,2.0,2,1.0,1.0,0,0,1.0,0.0
200800006522,2,2,1,1,4,3.0,5.0,261,420,0,0,7,3.0,1.0,B02,1,1,3,1,5.0,1958,2008,3,2.0,2,0.0,1.0,0,102,2.0,1.0
201600034052,2,13,5,2,1,3.0,6.0,108,770,0,0,7,8.0,2.0,A01,1,1,3,1,9.0,1998,2016,3,1.0,2,1.0,1.0,0,0,2.0,3.0
201500031217,4,15,1,2,1,1.0,6.0,102,640,0,0,7,2.0,1.0,A01,0,3,3,1,0.0,2002,2015,4,2.0,4,1.0,1.0,0,142,1.0,1.0
200800020973,4,23,5,2,1,1.0,6.0,160,880,0,0,2,1.0,0.0,A01,1,1,3,1,5.0,1964,2008,4,2.0,2,2.0,1.0,0,0,1.0,1.0
201400001305,11,29,1,1,1,1.0,7.0,44,140,0,0,31,1.0,1.0,A01,1,1,3,1,5.0,1978,2014,3,2.0,2,1.0,3.0,0,56,1.0,1.0
200900034493,8,5,1,2,1,1.0,3.0,631,570,0,0,2,1.0,17.0,A01,1,1,3,1,5.0,1991,2009,4,2.0,2,1.0,1.0,0,73,1.0,1.0
200800052761,9,26,1,1,1,3.0,1.0,47,130,0,0,7,1.0,13.0,A01,1,1,3,2,9.0,1948,2008,3,2.0,2,1.0,1.0,0,355,2.0,1.0
200600049031,8,7,1,2,1,1.0,4.0,16,750,0,0,4,1.0,1.0,A01,1,1,3,1,4.0,1969,2006,4,2.0,4,1.0,1.0,0,120,1.0,1.0
201700024454,7,7,1,1,3,1.0,1.0,483,310,0,0,33,1.0,0.0,B01,1,1,3,1,0.0,1950,2017,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201000005015,1,3,1,1,1,8.0,1.0,14,640,0,0,7,1.0,1.0,B02,1,1,3,1,3.0,1948,2010,3,2.0,2,2.0,1.0,0,60,2.0,1.0
201700011160,9,9,3,1,1,1.0,1.0,32,300,0,0,7,3.0,13.0,A01,1,1,3,1,5.0,1954,2017,3,2.0,2,1.0,1.0,34,39,1.0,1.0
200900025155,8,26,1,2,1,1.0,5.0,471,600,0,0,31,4.0,1.0,C03,1,1,3,1,1.0,1990,2009,4,2.0,2,0.0,1.0,0,0,1.0,1.0
201600025894,8,2,1,2,1,1.0,7.0,261,370,0,0,7,2.0,1.0,A01,1,1,3,1,5.0,1924,2016,4,1.0,1,2.0,1.0,0,0,1.0,1.0
200800057219,10,18,5,2,1,1.0,2.0,55,130,0,0,34,4.0,1.0,B01,1,1,3,1,0.0,1963,2008,3,2.0,6,1.0,1.0,0,0,1.0,1.0
200700061913,10,22,1,2,1,1.0,6.0,104,60,0,0,7,1.0,1.0,A01,0,3,3,2,5.0,1932,2007,2,2.0,2,1.0,1.0,0,60,1.0,1.0
201900050380,7,27,3,1,1,1.0,7.0,37184,37,0,0,7,1.0,1.0,A01,7,2,3,2,5.0,1973,2019,3,2.0,2,3.0,3.0,0,0,1.0,3.0
200500054241,9,28,1,2,1,7.0,3.0,204,350,0,0,7,7.0,2.0,B02,1,1,3,2,3.0,1926,2005,3,2.0,2,2.0,1.0,0,55,1.0,1.0
200700042401,7,29,2,2,1,1.0,6.0,33,180,0,0,7,8.0,0.0,A01,1,1,3,1,5.0,1981,2007,4,2.0,2,2.0,1.0,0,70,1.0,3.0
200800049068,9,15,5,2,1,1.0,6.0,314,330,0,0,7,1.0,1.0,A01,1,1,3,1,5.0,1986,2008,4,2.0,2,1.0,1.0,0,60,1.0,1.0
200800051903,9,22,1,2,1,1.0,3.0,160,880,0,0,33,1.0,1.0,B01,1,1,3,1,1.0,1963,2008,3,2.0,2,1.0,1.0,0,70,1.0,1.0
201600003109,5,13,3,1,1,2.0,2.0,547,640,0,0,7,6.0,14.0,A01,1,1,3,1,5.0,1997,2016,3,2.0,3,3.0,3.0,0,108,2.0,3.0
201100017213,8,31,2,1,4,2.0,3.0,43,690,0,0,33,1.0,1.0,A01,1,1,3,1,1.0,1967,2011,3,2.0,0,2.0,2.0,0,42,2.0,1.0
201700023041,9,16,2,1,4,8.0,3.0,156,620,0,0,7,2.0,1.0,B01,1,1,3,1,1.0,1961,2017,1,1.0,1,0.0,0.0,0,0,0.0,1.0
200500049653,8,24,1,1,9,1.0,7.0,264,340,0,0,1,0.0,0.0,A01,1,1,3,1,5.0,1935,2005,3,2.0,0,2.0,0.0,0,70,1.0,1.0
200600036329,6,28,1,2,1,1.0,6.0,421,910,0,0,7,1.0,1.0,A01,0,3,3,2,5.0,2001,2006,3,2.0,2,2.0,1.0,0,70,1.0,1.0
201300029999,12,10,3,2,1,1.0,3.0,295,590,0,0,33,7.0,1.0,A01,1,1,3,1,1.0,1972,2013,4,2.0,1,1.0,1.0,0,0,1.0,1.0
200900048102,5,19,1,2,1,1.0,6.0,109,440,0,0,30,1.0,1.0,A01,1,1,3,1,0.0,1977,2009,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201600005959,3,4,1,1,1,2.0,1.0,24,430,0,0,7,1.0,13.0,A01,1,1,3,2,5.0,1987,2016,3,2.0,2,2.0,4.0,0,60,2.0,1.0
200900060228,10,2,5,2,1,1.0,6.0,43,690,0,0,7,7.0,1.0,A01,3,2,3,1,0.0,1980,2009,3,2.0,2,1.0,2.0,0,0,1.0,1.0
201000005983,8,2,1,1,1,3.0,1.0,232,310,0,0,7,6.0,1.0,A01,1,1,3,1,1.0,1961,2010,3,2.0,2,0.0,3.0,60,0,2.0,1.0
201000000911,7,28,1,1,1,1.0,3.0,417,600,0,0,7,2.0,19.0,A01,3,2,3,1,0.0,2001,2010,3,2.0,0,1.0,1.0,0,62,1.0,1.0
200900005144,3,28,3,1,1,1.0,6.0,347,300,0,0,2,1.0,1.0,A01,1,1,3,1,1.0,1989,2009,2,2.0,0,1.0,1.0,0,101,1.0,1.0
201200010266,9,15,3,1,1,1.0,6.0,138,870,0,0,33,1.0,1.0,A01,1,1,3,1,5.0,1980,2012,3,2.0,2,0.0,2.0,0,54,1.0,3.0
